,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_achieved,currently_enrolled,why_not,region,province_x,_merge,subprovince code,province_y,subprovince
6187,1292010108,52,8,male,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6188,1292010108,53,6,male,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6189,1292010109,52,6,male,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6190,1292010110,53,9,male,1,no,,no,10.0,rural,1,both,1292,Punjab,Layyah
6191,1292010110,54,7,male,1,no,,no,10.0,rural,1,both,1292,Punjab,Layyah
6192,1292010110,55,5,female,1,no,,no,10.0,rural,1,both,1292,Punjab,Layyah
6193,1292010111,56,10,female,1,no,,no,7.0,rural,1,both,1292,Punjab,Layyah
6194,1292010111,57,8,female,1,no,,no,7.0,rural,1,both,1292,Punjab,Layyah
6195,1292010111,58,6,female,1,no,,no,7.0,rural,1,both,1292,Punjab,Layyah
6196,1292010112,54,9,male,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6197,1292010113,56,9,female,1,no,,no,7.0,rural,1,both,1292,Punjab,Layyah
6198,1292010113,58,4,female,1,no,,no,7.0,rural,1,both,1292,Punjab,Layyah
6199,1292010115,52,6,male,1,no,,no,6.0,rural,1,both,1292,Punjab,Layyah
6200,1292010116,52,8,female,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6201,1292010116,53,5,male,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6202,1292020101,52,9,male,1,no,,no,1.0,rural,1,both,1292,Punjab,Layyah
6203,1292020101,53,7,male,1,no,,no,11.0,rural,1,both,1292,Punjab,Layyah
6204,1292020101,54,4,female,1,no,,no,10.0,rural,1,both,1292,Punjab,Layyah
6205,1292020102,5,10,male,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6206,1292020102,52,9,female,1,no,,no,6.0,rural,1,both,1292,Punjab,Layyah
6207,1292020102,54,4,female,1,no,,no,11.0,rural,1,both,1292,Punjab,Layyah
6208,1292020104,55,10,female,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
6209,1292020104,56,8,female,1,no,,no,11.0,rural,1,both,1292,Punjab,Layyah
6210,1292020104,57,5,male,1,no,,no,11.0,rural,1,both,1292,Punjab,Layyah
6211,1292020105,53,9,male,1,yes,,yes,,rural,1,both,1292,Punjab,Layyah
