,hhcode,age,idc,sex,marital_status,ever_admitted,currently_enrolled,region,subprovince code,province,subprovince,year
26209,3092020108,7,60,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26210,3092020108,4,61,male,1,no,no,rural,3092,KPK,Charsada,2011
26211,3092020109,9,55,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26212,3092020109,7,56,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26213,3092020109,5,57,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26214,3092020109,9,60,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26215,3092020109,7,61,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26216,3092020109,5,62,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26217,3092020110,14,3,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26218,3092020110,10,4,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26219,3092020110,12,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26220,3092020110,7,54,female,1,no,no,rural,3092,KPK,Charsada,2011
26221,3092020111,12,53,female,1,no,no,rural,3092,KPK,Charsada,2011
26222,3092020112,10,1,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26223,3092020112,7,52,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26224,3092020112,4,53,female,1,no,no,rural,3092,KPK,Charsada,2011
26225,3092020113,12,2,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26226,3092020113,8,53,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26227,3092020115,4,52,female,1,no,no,rural,3092,KPK,Charsada,2011
26228,3092020116,12,3,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26229,3092020116,9,52,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26230,3092020116,8,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26231,3092030101,4,53,female,1,no,no,rural,3092,KPK,Charsada,2011
26232,3092030105,13,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26233,3092030105,10,54,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26234,3092030105,8,55,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26235,3092030105,5,56,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26236,3092030106,15,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26237,3092030106,10,54,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26238,3092030107,13,3,male,1,no,no,rural,3092,KPK,Charsada,2011
26239,3092030107,4,52,male,1,no,no,rural,3092,KPK,Charsada,2011
26240,3092030108,11,2,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26241,3092030108,8,52,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26242,3092030108,6,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26243,3092030109,9,52,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26244,3092030109,7,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26245,3092030109,6,54,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26246,3092030110,6,52,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26247,3092030110,5,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26248,3092030111,9,52,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26249,3092030111,6,53,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26250,3092030112,12,2,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26251,3092030112,15,52,female,1,yes,no,rural,3092,KPK,Charsada,2011
26252,3092030113,14,2,male,1,yes,no,rural,3092,KPK,Charsada,2011
26253,3092030113,11,3,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26254,3092030113,9,54,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26255,3092030114,9,52,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26256,3092030114,7,53,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26257,3092030116,14,52,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26258,3092030116,14,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26259,3092040101,11,3,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26260,3092040101,9,53,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26261,3092040102,4,53,male,1,no,no,rural,3092,KPK,Charsada,2011
26262,3092040102,11,55,female,1,no,no,rural,3092,KPK,Charsada,2011
26263,3092040103,6,53,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26264,3092040104,15,4,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26265,3092040104,13,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26266,3092040104,9,54,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26267,3092040105,10,52,female,1,no,no,rural,3092,KPK,Charsada,2011
26268,3092040105,8,53,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26269,3092040105,5,54,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26270,3092040105,5,55,female,1,no,no,rural,3092,KPK,Charsada,2011
26271,3092040106,11,3,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26272,3092040106,10,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26273,3092040107,11,4,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26274,3092040107,8,53,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26275,3092040107,7,54,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26276,3092040108,13,52,female,1,yes,no,rural,3092,KPK,Charsada,2011
26277,3092040109,12,2,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26278,3092040109,14,54,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26279,3092040110,11,3,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26280,3092040110,14,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26281,3092040110,12,54,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26282,3092040110,10,55,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26283,3092040110,8,56,male,1,no,no,rural,3092,KPK,Charsada,2011
26284,3092040110,7,57,male,1,no,no,rural,3092,KPK,Charsada,2011
26285,3092040110,4,58,male,1,no,no,rural,3092,KPK,Charsada,2011
26286,3092040111,10,53,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26287,3092040111,8,54,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26288,3092040111,6,55,female,1,yes,yes,rural,3092,KPK,Charsada,2011
26289,3092040111,5,56,female,1,no,no,rural,3092,KPK,Charsada,2011
26290,3092040115,6,52,male,1,yes,yes,rural,3092,KPK,Charsada,2011
26291,3092040115,5,53,female,1,no,no,rural,3092,KPK,Charsada,2011
26292,3102010101,14,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26293,3102010101,8,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26294,3102010101,6,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26295,3102010101,5,55,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26296,3102010102,12,4,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26297,3102010102,14,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26298,3102010102,9,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26299,3102010104,13,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26300,3102010105,13,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26301,3102010107,15,52,female,1,yes,no,rural,3102,KPK,Nowshera ,2011
26302,3102010107,5,54,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26303,3102010108,14,4,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26304,3102010108,11,5,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26305,3102010109,12,1,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26306,3102010109,11,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26307,3102010109,7,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26308,3102010109,5,53,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26309,3102010112,11,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26310,3102010112,15,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26311,3102010112,13,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26312,3102010112,9,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26313,3102010112,7,55,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26314,3102010112,6,56,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26315,3102010113,12,52,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26316,3102010113,5,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26317,3102010114,14,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26318,3102010114,8,56,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26319,3102010114,6,57,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26320,3102010115,11,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26321,3102010115,10,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26322,3102010115,14,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26323,3102010115,5,55,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26324,3102010116,11,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26325,3102010116,9,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26326,3102010116,8,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26327,3102010116,6,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26328,3102010116,4,55,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26329,3102020101,9,52,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26330,3102020101,7,53,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26331,3102020101,5,54,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26332,3102020102,15,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26333,3102020102,12,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26334,3102020102,9,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26335,3102020103,14,3,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26336,3102020103,9,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26337,3102020103,7,55,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26338,3102020104,11,1,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26339,3102020104,8,52,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26340,3102020105,15,5,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26341,3102020105,14,6,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26342,3102020105,11,7,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26343,3102020107,12,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26344,3102020107,11,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26345,3102020109,11,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26346,3102020109,13,52,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26347,3102020109,8,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26348,3102020109,4,54,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26349,3102020110,5,54,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26350,3102020111,15,52,female,1,yes,no,rural,3102,KPK,Nowshera ,2011
26351,3102020111,11,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26352,3102020111,7,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26353,3102020111,4,55,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26354,3102020112,6,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26355,3102020113,10,52,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26356,3102020113,8,53,male,1,yes,no,rural,3102,KPK,Nowshera ,2011
26357,3102020113,6,54,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26358,3102020113,5,55,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26359,3102020113,4,56,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26360,3102020115,14,4,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26361,3102020115,13,5,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26362,3102020115,12,53,female,1,yes,no,rural,3102,KPK,Nowshera ,2011
26363,3102020116,5,52,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26364,3102030103,15,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26365,3102030103,10,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26366,3102030103,6,56,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26367,3102030103,5,59,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26368,3102030104,12,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26369,3102030104,14,53,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26370,3102030104,9,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26371,3102030105,13,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26372,3102030105,9,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26373,3102030105,8,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26374,3102030105,6,55,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26375,3102030105,4,56,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26376,3102030106,10,1,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26377,3102030106,12,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26378,3102030106,7,55,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26379,3102030106,7,56,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26380,3102030107,14,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26381,3102030107,12,55,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26382,3102030107,8,56,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26383,3102030107,5,57,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26384,3102030110,10,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26385,3102030110,12,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26386,3102030111,8,52,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26387,3102030111,6,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26388,3102030111,4,54,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26389,3102030113,11,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26390,3102030113,7,52,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26391,3102030114,7,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26392,3102030114,4,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26393,3102030115,11,1,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26394,3102030116,15,1,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26395,3102030116,13,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26396,3102030116,11,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26397,3102030116,7,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26398,3102040101,7,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26399,3102040102,15,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26400,3102040102,13,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26401,3102040102,10,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26402,3102040102,4,53,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26403,3102040102,7,55,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26404,3102040102,6,56,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26405,3102040103,12,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26406,3102040103,11,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26407,3102040103,8,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26408,3102040104,14,52,female,1,yes,no,rural,3102,KPK,Nowshera ,2011
26409,3102040104,10,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26410,3102040104,7,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26411,3102040104,6,55,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26412,3102040105,12,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26413,3102040105,8,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26414,3102040105,6,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26415,3102040106,4,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26416,3102040107,15,5,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26417,3102040107,13,53,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26418,3102040108,10,56,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26419,3102040108,8,57,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26420,3102040108,5,58,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26421,3102040110,14,52,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26422,3102040110,12,53,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26423,3102040110,10,54,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26424,3102040110,8,55,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26425,3102040110,5,56,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26426,3102040111,13,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26427,3102040111,12,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26428,3102040111,10,4,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26429,3102040111,15,52,female,1,yes,no,rural,3102,KPK,Nowshera ,2011
26430,3102040111,14,53,female,1,yes,no,rural,3102,KPK,Nowshera ,2011
26431,3102040111,8,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26432,3102040111,5,55,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26433,3102040112,14,4,male,1,yes,no,rural,3102,KPK,Nowshera ,2011
26434,3102040112,13,52,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26435,3102040112,11,53,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26436,3102040112,5,54,female,1,no,no,rural,3102,KPK,Nowshera ,2011
26437,3102040113,15,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26438,3102040113,14,3,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26439,3102040113,9,52,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26440,3102040113,7,53,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26441,3102040113,6,54,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26442,3102040115,14,1,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26443,3102040115,10,2,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26444,3102040115,8,52,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26445,3102040115,4,53,male,1,no,no,rural,3102,KPK,Nowshera ,2011
26446,3102040116,14,4,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26447,3102040116,13,5,male,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26448,3102040116,11,55,female,1,yes,yes,rural,3102,KPK,Nowshera ,2011
26449,3112010101,10,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26450,3112010101,5,53,male,1,no,no,rural,3112,KPK,Kohat ,2011
26451,3112010102,11,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26452,3112010102,4,53,female,1,no,no,rural,3112,KPK,Kohat ,2011
26453,3112010103,15,2,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26454,3112010103,13,54,female,1,no,no,rural,3112,KPK,Kohat ,2011
26455,3112010103,11,55,female,1,no,no,rural,3112,KPK,Kohat ,2011
26456,3112010103,9,56,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26457,3112010103,5,57,male,1,no,no,rural,3112,KPK,Kohat ,2011
26458,3112010103,5,58,female,1,no,no,rural,3112,KPK,Kohat ,2011
26459,3112010104,5,52,male,1,no,no,rural,3112,KPK,Kohat ,2011
26460,3112010105,14,4,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26461,3112010106,10,4,male,1,no,no,rural,3112,KPK,Kohat ,2011
26462,3112010106,15,53,female,1,no,no,rural,3112,KPK,Kohat ,2011
26463,3112010106,9,54,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26464,3112010107,12,4,male,1,no,no,rural,3112,KPK,Kohat ,2011
26465,3112010107,6,52,male,1,no,no,rural,3112,KPK,Kohat ,2011
26466,3112010108,15,54,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26467,3112010108,12,55,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26468,3112010109,15,5,male,1,yes,no,rural,3112,KPK,Kohat ,2011
26469,3112010109,14,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26470,3112010110,12,3,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26471,3112010110,7,53,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26472,3112010110,5,54,female,1,no,no,rural,3112,KPK,Kohat ,2011
26473,3112010111,12,3,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26474,3112010111,11,4,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26475,3112010112,15,3,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26476,3112010112,6,53,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26477,3112010113,13,2,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26478,3112010113,7,55,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26479,3112010114,15,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26480,3112010115,9,52,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26481,3112010116,15,4,male,1,no,no,rural,3112,KPK,Kohat ,2011
26482,3112010116,13,5,male,1,no,no,rural,3112,KPK,Kohat ,2011
26483,3112020101,5,52,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26484,3112020103,11,2,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26485,3112020103,14,52,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26486,3112020103,11,53,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26487,3112020103,7,54,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26488,3112020103,5,55,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26489,3112020105,7,52,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26490,3112020105,5,53,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26491,3112020106,13,1,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26492,3112020106,7,52,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26493,3112020107,14,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26494,3112020107,12,53,female,1,no,no,rural,3112,KPK,Kohat ,2011
26495,3112020107,9,54,female,1,no,no,rural,3112,KPK,Kohat ,2011
26496,3112020107,5,55,male,1,no,no,rural,3112,KPK,Kohat ,2011
26497,3112020108,11,5,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26498,3112020108,9,53,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26499,3112020108,5,54,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26500,3112020108,4,56,male,1,no,no,rural,3112,KPK,Kohat ,2011
26501,3112020110,12,1,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26502,3112020112,14,53,female,1,yes,no,rural,3112,KPK,Kohat ,2011
26503,3112020112,9,54,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26504,3112020112,4,55,male,1,no,no,rural,3112,KPK,Kohat ,2011
26505,3112020113,4,53,male,1,no,no,rural,3112,KPK,Kohat ,2011
26506,3112020114,15,3,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26507,3112020114,11,4,male,1,yes,no,rural,3112,KPK,Kohat ,2011
26508,3112020114,13,54,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26509,3112020114,9,55,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26510,3112020114,5,56,male,1,no,no,rural,3112,KPK,Kohat ,2011
26511,3112020115,12,1,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26512,3112020115,10,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26513,3112020115,8,53,female,1,no,no,rural,3112,KPK,Kohat ,2011
26514,3112020115,5,54,female,1,no,no,rural,3112,KPK,Kohat ,2011
26515,3112030101,13,52,female,1,yes,no,rural,3112,KPK,Kohat ,2011
26516,3112030101,12,53,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26517,3112030101,11,54,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26518,3112030101,6,55,female,1,no,no,rural,3112,KPK,Kohat ,2011
26519,3112030101,5,56,female,1,no,no,rural,3112,KPK,Kohat ,2011
26520,3112030102,13,52,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26521,3112030102,8,53,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26522,3112030102,7,54,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26523,3112030102,4,55,female,1,no,no,rural,3112,KPK,Kohat ,2011
26524,3112030103,5,53,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26525,3112030104,10,3,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26526,3112030105,11,53,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26527,3112030105,10,54,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26528,3112030106,7,54,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26529,3112030108,15,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26530,3112030109,4,52,male,1,no,no,rural,3112,KPK,Kohat ,2011
26531,3112030110,12,2,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26532,3112030110,10,3,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26533,3112030110,8,52,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26534,3112030111,10,52,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26535,3112030111,9,53,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26536,3112030111,6,54,female,1,no,no,rural,3112,KPK,Kohat ,2011
26537,3112030111,6,55,male,1,no,no,rural,3112,KPK,Kohat ,2011
26538,3112030113,8,53,female,1,no,no,rural,3112,KPK,Kohat ,2011
26539,3112030113,6,54,male,1,no,no,rural,3112,KPK,Kohat ,2011
26540,3112030113,4,55,male,1,no,no,rural,3112,KPK,Kohat ,2011
26541,3112030114,9,52,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26542,3112030114,5,53,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26543,3112030115,11,5,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26544,3112030115,5,52,female,1,no,no,rural,3112,KPK,Kohat ,2011
26545,3112030115,10,54,female,1,no,no,rural,3112,KPK,Kohat ,2011
26546,3112040101,14,1,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26547,3112040101,12,2,male,1,yes,yes,rural,3112,KPK,Kohat ,2011
26548,3112040101,10,52,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26549,3112040101,8,53,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26550,3112040101,6,54,female,1,yes,yes,rural,3112,KPK,Kohat ,2011
26551,3112040101,4,55,male,1,no,no,rural,3112,KPK,Kohat ,2011
