id,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_acheived,currently_enrrolled,why_not,region,province_x,subprovince code,province_y,subprovince,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,_merge
238,1011040307.0,54,5,female,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
239,1011040308.0,2,13,male,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
240,1011040308.0,52,12,female,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
241,1011040308.0,55,8,female,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
242,1011040308.0,56,4,male,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
243,1011040309.0,53,7,male,unmarried/never married,no,,no,9.0,urban,1,1011,Punjab,Rawalpindi,,,,,both
244,1011040310.0,4,15,male,unmarried/never married,yes,7.0,no,,urban,1,1011,Punjab,Rawalpindi,,,,,both
245,1011040311.0,52,14,female,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
246,1011040311.0,53,11,female,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
247,1011040311.0,54,7,male,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
248,1011040312.0,1,12,male,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
249,1011040312.0,52,11,female,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
250,1011040312.0,53,7,male,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
251,1011040312.0,55,14,female,unmarried/never married,yes,,yes,,urban,1,1011,Punjab,Rawalpindi,,,,,both
252,1012010102.0,52,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
253,1012010102.0,53,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
254,1012010102.0,54,4,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
255,1012010103.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
256,1012010103.0,53,4,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
257,1012010104.0,52,6,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
258,1012010105.0,52,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
259,1012010106.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
260,1012010107.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
261,1012010108.0,53,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
262,1012010110.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
263,1012010110.0,52,13,female,unmarried/never married,yes,3.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
264,1012010111.0,3,15,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
265,1012010111.0,4,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
266,1012010112.0,52,5,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
267,1012010112.0,53,4,female,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
268,1012010113.0,2,14,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
269,1012010113.0,3,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
270,1012010113.0,4,11,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
271,1012010114.0,53,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
272,1012010114.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
273,1012010114.0,55,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
274,1012010114.0,56,4,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
275,1012010115.0,2,15,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
276,1012010115.0,4,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
277,1012010115.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
278,1012010115.0,53,5,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
279,1012010115.0,56,9,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
280,1012010115.0,57,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
281,1012010116.0,56,4,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
282,1012010201.0,54,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
283,1012010203.0,52,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
284,1012010203.0,53,5,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
285,1012010204.0,53,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
286,1012010204.0,54,4,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
287,1012010205.0,3,14,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
288,1012010205.0,52,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
289,1012010205.0,53,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
290,1012010207.0,53,4,female,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
291,1012010209.0,52,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
292,1012010209.0,53,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
293,1012010209.0,56,15,female,unmarried/never married,yes,10.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
294,1012010210.0,52,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
295,1012010211.0,2,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
296,1012010211.0,52,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
297,1012010211.0,53,4,female,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
298,1012010212.0,4,14,male,unmarried/never married,yes,9.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
299,1012010212.0,5,11,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
300,1012010212.0,53,13,female,unmarried/never married,yes,5.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
301,1012010212.0,54,9,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
302,1012010214.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
303,1012010215.0,52,9,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
304,1012010216.0,52,14,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
305,1012020101.0,3,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
306,1012020101.0,53,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
307,1012020101.0,54,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
308,1012020101.0,55,4,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
309,1012020102.0,4,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
310,1012020102.0,52,11,female,unmarried/never married,yes,5.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
311,1012020102.0,53,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
312,1012020103.0,4,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
313,1012020103.0,54,13,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
314,1012020105.0,52,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
315,1012020106.0,54,12,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
316,1012020106.0,55,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
317,1012020107.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
318,1012020107.0,52,14,female,unmarried/never married,yes,3.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
319,1012020107.0,53,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
320,1012020107.0,54,9,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
321,1012020108.0,2,14,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
322,1012020108.0,3,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
323,1012020108.0,53,9,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
324,1012020108.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
325,1012020111.0,1,11,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
326,1012020111.0,52,9,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
327,1012020111.0,53,4,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
328,1012020112.0,1,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
329,1012020112.0,52,14,female,unmarried/never married,yes,5.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
330,1012020114.0,52,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
331,1012020115.0,3,15,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
332,1012020116.0,3,11,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
333,1012020201.0,52,4,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
334,1012020202.0,52,11,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
335,1012020202.0,53,9,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
336,1012020203.0,53,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
337,1012020203.0,54,5,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
338,1012020204.0,3,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
339,1012020204.0,4,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
340,1012020205.0,54,12,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
341,1012020206.0,4,14,male,unmarried/never married,yes,3.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
342,1012020206.0,53,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
343,1012020207.0,52,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
344,1012020207.0,53,4,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
345,1012020208.0,4,14,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
346,1012020213.0,52,9,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
347,1012020215.0,3,15,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
348,1012020215.0,4,11,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
349,1012020215.0,53,13,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
350,1012020215.0,54,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
351,1012020216.0,53,15,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
352,1012020216.0,54,14,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
353,1012020216.0,55,9,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
354,1012020216.0,56,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
355,1012020216.0,57,4,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
356,1012030105.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
357,1012030105.0,54,14,female,unmarried/never married,yes,2.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
358,1012030105.0,55,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
359,1012030105.0,56,9,male,unmarried/never married,no,,no,9.0,rural,1,1012,Punjab,Islamabad,,,,,both
360,1012030105.0,57,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
361,1012030107.0,53,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
362,1012030107.0,54,4,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
363,1012030108.0,2,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
364,1012030108.0,3,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
365,1012030108.0,52,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
366,1012030108.0,53,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
367,1012030109.0,52,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
368,1012030109.0,53,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
369,1012030110.0,2,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
370,1012030110.0,52,6,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
371,1012030112.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
372,1012030112.0,53,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
373,1012030113.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
374,1012030113.0,3,11,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
375,1012030113.0,52,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
376,1012030113.0,53,6,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
377,1012030113.0,54,5,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
378,1012030116.0,52,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
379,1012030116.0,53,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
380,1012030203.0,53,13,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
381,1012030203.0,54,11,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
382,1012030203.0,55,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
383,1012030204.0,3,15,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
384,1012030204.0,4,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
385,1012030204.0,53,7,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
386,1012030205.0,2,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
387,1012030205.0,3,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
388,1012030208.0,3,11,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
389,1012030208.0,53,9,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
390,1012030208.0,54,6,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
391,1012030208.0,55,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
392,1012030209.0,52,9,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
393,1012030209.0,53,6,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
394,1012030210.0,53,14,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
395,1012030210.0,54,12,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
396,1012030210.0,55,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
397,1012030211.0,2,14,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
398,1012030211.0,3,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
399,1012030211.0,4,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
400,1012030212.0,4,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
401,1012030213.0,52,13,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
402,1012030213.0,53,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
403,1012030214.0,4,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
404,1012030214.0,54,5,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
405,1012030214.0,55,4,female,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
406,1012030216.0,51,11,female,unmarried/never married,yes,6.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
407,1012040101.0,2,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
408,1012040101.0,52,7,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
409,1012040101.0,53,6,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
410,1012040101.0,54,5,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
411,1012040103.0,54,15,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
412,1012040103.0,55,11,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
413,1012040103.0,56,9,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
414,1012040104.0,3,15,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
415,1012040104.0,54,14,female,unmarried/never married,no,,no,1.0,rural,1,1012,Punjab,Islamabad,,,,,both
416,1012040104.0,55,12,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
417,1012040105.0,3,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
418,1012040105.0,4,10,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
419,1012040105.0,52,14,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
420,1012040105.0,53,5,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
421,1012040107.0,3,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
422,1012040107.0,54,14,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
423,1012040107.0,55,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
424,1012040107.0,56,10,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
425,1012040107.0,57,8,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
426,1012040108.0,52,12,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
427,1012040109.0,2,15,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
428,1012040109.0,3,13,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
429,1012040109.0,4,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
430,1012040109.0,54,11,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
431,1012040109.0,55,6,female,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
432,1012040109.0,56,4,male,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
433,1012040110.0,52,14,female,unmarried/never married,yes,5.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
434,1012040112.0,52,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
435,1012040112.0,53,4,female,unmarried/never married,no,,no,10.0,rural,1,1012,Punjab,Islamabad,,,,,both
436,1012040115.0,53,14,female,unmarried/never married,yes,4.0,no,,rural,1,1012,Punjab,Islamabad,,,,,both
437,1012040115.0,54,5,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
438,1012040115.0,55,5,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
439,1012040116.0,2,12,male,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
440,1012040116.0,52,11,female,unmarried/never married,yes,,yes,,rural,1,1012,Punjab,Islamabad,,,,,both
