id,hhcode,idc,age,marital_status,sex,ever_admitted,currently_enrolled,region,province,subprovince code,province,year
10844,2032002616.0,4,12,1,female,no,,rural,sindh,2032,sindh,2004
10845,2032002616.0,5,10,1,male,yes,yes,rural,sindh,2032,sindh,2004
10846,2032002616.0,6,8,1,male,no,,rural,sindh,2032,sindh,2004
10847,2032002616.0,7,5,1,male,yes,yes,rural,sindh,2032,sindh,2004
10848,2041000401.0,5,15,1,male,yes,yes,urban,sindh,2041,sindh,2004
10849,2041000401.0,6,12,1,female,yes,yes,urban,sindh,2041,sindh,2004
10850,2041000401.0,7,11,1,male,yes,yes,urban,sindh,2041,sindh,2004
10851,2041000401.0,8,6,1,male,yes,yes,urban,sindh,2041,sindh,2004
10852,2041000404.0,4,15,1,male,yes,no,urban,sindh,2041,sindh,2004
10853,2041000404.0,5,13,1,female,yes,yes,urban,sindh,2041,sindh,2004
10854,2041000404.0,6,11,1,male,yes,yes,urban,sindh,2041,sindh,2004
10855,2041000404.0,7,9,1,male,no,,urban,sindh,2041,sindh,2004
10856,2041000405.0,4,10,1,female,yes,yes,urban,sindh,2041,sindh,2004
10857,2041000405.0,7,8,1,female,yes,yes,urban,sindh,2041,sindh,2004
10858,2041000405.0,8,7,1,female,yes,yes,urban,sindh,2041,sindh,2004
10859,2041000405.0,9,6,1,male,yes,yes,urban,sindh,2041,sindh,2004
10860,2041000407.0,6,8,1,male,yes,yes,urban,sindh,2041,sindh,2004
10861,2041000407.0,7,6,1,female,yes,yes,urban,sindh,2041,sindh,2004
10862,2041000408.0,3,9,1,male,yes,yes,urban,sindh,2041,sindh,2004
10863,2041000409.0,4,13,1,male,yes,yes,urban,sindh,2041,sindh,2004
10864,2041000409.0,5,12,1,male,yes,yes,urban,sindh,2041,sindh,2004
10865,2041000409.0,6,10,1,male,yes,yes,urban,sindh,2041,sindh,2004
10866,2041000409.0,7,8,1,male,yes,yes,urban,sindh,2041,sindh,2004
10867,2041000409.0,8,5,1,male,no,,urban,sindh,2041,sindh,2004
10868,2041000411.0,6,11,1,male,yes,yes,urban,sindh,2041,sindh,2004
10869,2041000411.0,10,14,1,female,yes,yes,urban,sindh,2041,sindh,2004
10870,2041000412.0,4,10,1,male,yes,yes,urban,sindh,2041,sindh,2004
10871,2041000412.0,5,8,1,male,yes,yes,urban,sindh,2041,sindh,2004
10872,2041001301.0,4,14,1,male,yes,no,urban,sindh,2041,sindh,2004
10873,2041001301.0,5,12,1,female,yes,yes,urban,sindh,2041,sindh,2004
10874,2041001301.0,6,10,1,female,yes,yes,urban,sindh,2041,sindh,2004
10875,2041001301.0,7,8,1,female,yes,yes,urban,sindh,2041,sindh,2004
10876,2041001303.0,7,14,1,female,yes,yes,urban,sindh,2041,sindh,2004
10877,2041001303.0,8,13,1,female,yes,yes,urban,sindh,2041,sindh,2004
10878,2041001304.0,5,15,1,female,no,,urban,sindh,2041,sindh,2004
10879,2041001304.0,6,8,1,male,yes,yes,urban,sindh,2041,sindh,2004
10880,2041001304.0,7,10,1,male,no,,urban,sindh,2041,sindh,2004
10881,2041001304.0,10,5,1,male,yes,yes,urban,sindh,2041,sindh,2004
10882,2041001305.0,3,13,1,male,yes,yes,urban,sindh,2041,sindh,2004
10883,2041001305.0,4,11,1,female,no,,urban,sindh,2041,sindh,2004
10884,2041001305.0,5,9,1,male,yes,yes,urban,sindh,2041,sindh,2004
10885,2041001305.0,6,7,1,female,yes,yes,urban,sindh,2041,sindh,2004
10886,2041001305.0,7,5,1,female,no,,urban,sindh,2041,sindh,2004
10887,2041001307.0,5,15,1,male,yes,yes,urban,sindh,2041,sindh,2004
10888,2041001307.0,6,12,1,female,yes,yes,urban,sindh,2041,sindh,2004
10889,2041001307.0,7,5,1,female,no,,urban,sindh,2041,sindh,2004
10890,2041001308.0,4,13,1,female,no,,urban,sindh,2041,sindh,2004
10891,2041001308.0,5,10,1,male,yes,yes,urban,sindh,2041,sindh,2004
10892,2041001308.0,6,9,1,male,no,,urban,sindh,2041,sindh,2004
10893,2041001308.0,7,7,1,female,no,,urban,sindh,2041,sindh,2004
10894,2041001309.0,6,14,1,male,yes,no,urban,sindh,2041,sindh,2004
10895,2041001309.0,7,10,1,female,yes,yes,urban,sindh,2041,sindh,2004
10896,2041001309.0,8,8,1,female,yes,yes,urban,sindh,2041,sindh,2004
10897,2041001309.0,9,5,1,female,no,,urban,sindh,2041,sindh,2004
10898,2041001310.0,3,15,1,male,no,,urban,sindh,2041,sindh,2004
10899,2041001310.0,5,8,1,female,yes,yes,urban,sindh,2041,sindh,2004
10900,2041001312.0,8,5,1,male,yes,yes,urban,sindh,2041,sindh,2004
10901,2042000301.0,3,13,1,female,yes,no,rural,sindh,2042,sindh,2004
10902,2042000301.0,4,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
10903,2042000301.0,5,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
10904,2042000301.0,6,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
10905,2042000302.0,4,15,1,female,yes,yes,rural,sindh,2042,sindh,2004
10906,2042000302.0,5,14,1,male,yes,yes,rural,sindh,2042,sindh,2004
10907,2042000302.0,6,9,1,male,yes,yes,rural,sindh,2042,sindh,2004
10908,2042000302.0,7,6,1,male,no,,rural,sindh,2042,sindh,2004
10909,2042000303.0,6,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
10910,2042000305.0,3,9,1,male,yes,yes,rural,sindh,2042,sindh,2004
10911,2042000305.0,4,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
10912,2042000305.0,5,5,1,male,no,,rural,sindh,2042,sindh,2004
10913,2042000306.0,3,14,1,male,yes,yes,rural,sindh,2042,sindh,2004
10914,2042000306.0,4,12,1,female,yes,yes,rural,sindh,2042,sindh,2004
10915,2042000306.0,5,11,1,female,yes,yes,rural,sindh,2042,sindh,2004
10916,2042000306.0,6,7,1,female,yes,yes,rural,sindh,2042,sindh,2004
10917,2042000307.0,3,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
10918,2042000307.0,4,5,1,male,yes,yes,rural,sindh,2042,sindh,2004
10919,2042000308.0,3,6,1,female,no,,rural,sindh,2042,sindh,2004
10920,2042000310.0,3,7,1,male,no,,rural,sindh,2042,sindh,2004
10921,2042000310.0,4,6,1,female,no,,rural,sindh,2042,sindh,2004
10922,2042000311.0,7,6,1,female,no,,rural,sindh,2042,sindh,2004
10923,2042000313.0,4,13,1,male,no,,rural,sindh,2042,sindh,2004
10924,2042000313.0,5,10,1,female,no,,rural,sindh,2042,sindh,2004
10925,2042000313.0,6,8,1,female,no,,rural,sindh,2042,sindh,2004
10926,2042000313.0,7,6,1,female,no,,rural,sindh,2042,sindh,2004
10927,2042000314.0,4,15,1,male,no,,rural,sindh,2042,sindh,2004
10928,2042000314.0,5,13,1,female,no,,rural,sindh,2042,sindh,2004
10929,2042000314.0,8,5,1,male,no,,rural,sindh,2042,sindh,2004
10930,2042000314.0,13,6,1,male,no,,rural,sindh,2042,sindh,2004
10931,2042000314.0,18,15,1,male,no,,rural,sindh,2042,sindh,2004
10932,2042000314.0,19,10,1,female,no,,rural,sindh,2042,sindh,2004
10933,2042000314.0,20,7,1,female,no,,rural,sindh,2042,sindh,2004
10934,2042000315.0,4,13,1,male,yes,yes,rural,sindh,2042,sindh,2004
10935,2042000315.0,5,11,1,male,yes,yes,rural,sindh,2042,sindh,2004
10936,2042000315.0,6,6,1,male,no,,rural,sindh,2042,sindh,2004
10937,2042000315.0,10,5,1,female,no,,rural,sindh,2042,sindh,2004
10938,2042000602.0,4,15,1,male,no,,rural,sindh,2042,sindh,2004
10939,2042000602.0,5,12,1,female,no,,rural,sindh,2042,sindh,2004
10940,2042000602.0,6,10,1,female,no,,rural,sindh,2042,sindh,2004
10941,2042000602.0,7,8,1,male,no,,rural,sindh,2042,sindh,2004
10942,2042000602.0,8,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
10943,2042000602.0,9,5,1,male,yes,yes,rural,sindh,2042,sindh,2004
10944,2042000602.0,12,15,2,female,no,,rural,sindh,2042,sindh,2004
10945,2042000603.0,3,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
10946,2042000603.0,4,6,1,male,no,,rural,sindh,2042,sindh,2004
10947,2042000605.0,3,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
10948,2042000605.0,4,5,1,male,no,,rural,sindh,2042,sindh,2004
10949,2042000606.0,3,8,1,female,no,,rural,sindh,2042,sindh,2004
10950,2042000606.0,4,5,1,female,no,,rural,sindh,2042,sindh,2004
10951,2042000608.0,3,13,1,female,yes,no,rural,sindh,2042,sindh,2004
10952,2042000608.0,4,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
10953,2042000608.0,5,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
10954,2042000608.0,6,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
10955,2042000608.0,7,5,1,female,yes,yes,rural,sindh,2042,sindh,2004
10956,2042000609.0,5,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
10957,2042000609.0,6,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
10958,2042000610.0,3,5,1,male,no,,rural,sindh,2042,sindh,2004
10959,2042000611.0,6,14,1,female,no,,rural,sindh,2042,sindh,2004
10960,2042000612.0,6,14,1,male,no,,rural,sindh,2042,sindh,2004
10961,2042000612.0,7,12,1,male,no,,rural,sindh,2042,sindh,2004
10962,2042000612.0,8,10,1,male,no,,rural,sindh,2042,sindh,2004
10963,2042000612.0,9,8,1,female,no,,rural,sindh,2042,sindh,2004
10964,2042000613.0,3,11,1,male,yes,yes,rural,sindh,2042,sindh,2004
10965,2042000613.0,4,9,1,male,yes,yes,rural,sindh,2042,sindh,2004
10966,2042000613.0,5,7,1,male,no,,rural,sindh,2042,sindh,2004
10967,2042000615.0,3,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
10968,2042000615.0,4,7,1,male,no,,rural,sindh,2042,sindh,2004
10969,2042000615.0,5,5,1,male,no,,rural,sindh,2042,sindh,2004
10970,2042000616.0,5,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
10971,2042000616.0,6,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
10972,2042001401.0,6,15,1,female,yes,no,rural,sindh,2042,sindh,2004
10973,2042001401.0,7,14,1,female,yes,no,rural,sindh,2042,sindh,2004
10974,2042001402.0,5,14,1,female,no,,rural,sindh,2042,sindh,2004
10975,2042001403.0,3,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
10976,2042001403.0,4,11,1,male,yes,yes,rural,sindh,2042,sindh,2004
10977,2042001403.0,5,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
10978,2042001403.0,6,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
10979,2042001404.0,6,14,1,female,yes,yes,rural,sindh,2042,sindh,2004
10980,2042001404.0,7,12,1,male,yes,no,rural,sindh,2042,sindh,2004
10981,2042001404.0,8,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
10982,2042001404.0,9,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
10983,2042001404.0,10,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
10984,2042001406.0,4,15,1,male,yes,yes,rural,sindh,2042,sindh,2004
10985,2042001406.0,6,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
10986,2042001406.0,7,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
10987,2042001406.0,8,5,1,male,no,,rural,sindh,2042,sindh,2004
10988,2042001407.0,6,14,1,male,yes,no,rural,sindh,2042,sindh,2004
10989,2042001407.0,7,12,1,female,yes,no,rural,sindh,2042,sindh,2004
10990,2042001407.0,8,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
10991,2042001407.0,9,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
10992,2042001407.0,10,5,1,female,yes,yes,rural,sindh,2042,sindh,2004
10993,2042001408.0,6,15,1,male,yes,yes,rural,sindh,2042,sindh,2004
10994,2042001408.0,7,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
10995,2042001409.0,3,9,1,male,yes,yes,rural,sindh,2042,sindh,2004
10996,2042001409.0,4,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
10997,2042001409.0,5,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
10998,2042001409.0,6,5,1,male,yes,yes,rural,sindh,2042,sindh,2004
10999,2042001410.0,6,15,1,female,yes,no,rural,sindh,2042,sindh,2004
11000,2042001410.0,7,14,1,female,yes,no,rural,sindh,2042,sindh,2004
11001,2042001410.0,8,13,1,female,yes,yes,rural,sindh,2042,sindh,2004
11002,2042001411.0,4,15,1,female,yes,no,rural,sindh,2042,sindh,2004
11003,2042001411.0,5,14,1,male,yes,yes,rural,sindh,2042,sindh,2004
11004,2042001411.0,6,13,1,male,yes,yes,rural,sindh,2042,sindh,2004
11005,2042001411.0,9,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11006,2042001411.0,10,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11007,2042001411.0,13,9,1,female,yes,yes,rural,sindh,2042,sindh,2004
11008,2042001411.0,14,7,1,female,yes,yes,rural,sindh,2042,sindh,2004
11009,2042001412.0,6,14,1,female,no,,rural,sindh,2042,sindh,2004
11010,2042001412.0,7,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
11011,2042001412.0,8,7,1,male,no,,rural,sindh,2042,sindh,2004
11012,2042001412.0,9,7,1,male,no,,rural,sindh,2042,sindh,2004
11013,2042001413.0,3,12,1,male,no,,rural,sindh,2042,sindh,2004
11014,2042001413.0,4,10,1,male,no,,rural,sindh,2042,sindh,2004
11015,2042001413.0,5,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11016,2042001413.0,6,6,1,female,no,,rural,sindh,2042,sindh,2004
11017,2042001414.0,6,7,1,female,yes,yes,rural,sindh,2042,sindh,2004
11018,2042001414.0,7,5,1,male,yes,yes,rural,sindh,2042,sindh,2004
11019,2042001414.0,12,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11020,2042001415.0,6,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11021,2042001415.0,7,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11022,2042001415.0,11,14,1,female,yes,yes,rural,sindh,2042,sindh,2004
11023,2042001415.0,12,7,1,male,no,,rural,sindh,2042,sindh,2004
11024,2042001416.0,4,15,1,female,no,,rural,sindh,2042,sindh,2004
11025,2042001416.0,5,13,1,male,yes,no,rural,sindh,2042,sindh,2004
11026,2042001416.0,6,10,1,female,no,,rural,sindh,2042,sindh,2004
11027,2042001416.0,9,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11028,2042001803.0,3,15,1,male,yes,yes,rural,sindh,2042,sindh,2004
11029,2042001803.0,4,14,1,male,yes,yes,rural,sindh,2042,sindh,2004
11030,2042001804.0,3,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11031,2042001805.0,3,15,1,female,no,,rural,sindh,2042,sindh,2004
11032,2042001805.0,4,13,1,male,yes,no,rural,sindh,2042,sindh,2004
11033,2042001805.0,5,12,1,male,no,,rural,sindh,2042,sindh,2004
11034,2042001805.0,6,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11035,2042001807.0,6,15,1,male,yes,no,rural,sindh,2042,sindh,2004
11036,2042001807.0,7,12,1,male,no,,rural,sindh,2042,sindh,2004
11037,2042001807.0,8,10,1,male,no,,rural,sindh,2042,sindh,2004
11038,2042001807.0,9,9,1,male,no,,rural,sindh,2042,sindh,2004
11039,2042001807.0,10,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11040,2042001808.0,4,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
11041,2042001808.0,5,10,1,female,yes,yes,rural,sindh,2042,sindh,2004
11042,2042001808.0,6,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11043,2042001808.0,7,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11044,2042001810.0,3,7,1,female,yes,yes,rural,sindh,2042,sindh,2004
11045,2042001812.0,5,14,1,female,no,,rural,sindh,2042,sindh,2004
11046,2042001812.0,6,13,1,male,yes,yes,rural,sindh,2042,sindh,2004
11047,2042001812.0,7,6,1,male,no,,rural,sindh,2042,sindh,2004
11048,2042001813.0,4,15,1,male,yes,yes,rural,sindh,2042,sindh,2004
11049,2042001813.0,5,14,1,female,no,,rural,sindh,2042,sindh,2004
11050,2042001813.0,6,13,1,female,no,,rural,sindh,2042,sindh,2004
11051,2042001813.0,7,12,1,female,no,,rural,sindh,2042,sindh,2004
11052,2042001813.0,8,10,1,female,no,,rural,sindh,2042,sindh,2004
11053,2042001813.0,9,6,1,female,no,,rural,sindh,2042,sindh,2004
11054,2042001814.0,6,15,1,female,no,,rural,sindh,2042,sindh,2004
11055,2042001814.0,7,14,1,female,no,,rural,sindh,2042,sindh,2004
11056,2042001814.0,8,13,1,male,yes,yes,rural,sindh,2042,sindh,2004
11057,2042001814.0,9,9,1,female,no,,rural,sindh,2042,sindh,2004
11058,2042001814.0,10,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
11059,2042001815.0,4,11,1,male,yes,yes,rural,sindh,2042,sindh,2004
11060,2042001815.0,5,8,1,female,no,,rural,sindh,2042,sindh,2004
11061,2042001815.0,6,6,1,female,no,,rural,sindh,2042,sindh,2004
11062,2042002101.0,3,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11063,2042002101.0,4,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11064,2042002101.0,9,14,1,male,no,,rural,sindh,2042,sindh,2004
11065,2042002102.0,7,15,1,male,yes,no,rural,sindh,2042,sindh,2004
11066,2042002102.0,8,13,1,female,no,,rural,sindh,2042,sindh,2004
11067,2042002102.0,9,11,1,female,no,,rural,sindh,2042,sindh,2004
11068,2042002104.0,6,14,1,male,yes,yes,rural,sindh,2042,sindh,2004
11069,2042002104.0,7,13,1,male,yes,yes,rural,sindh,2042,sindh,2004
11070,2042002104.0,8,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11071,2042002104.0,9,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11072,2042002104.0,10,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11073,2042002105.0,4,15,1,female,yes,yes,rural,sindh,2042,sindh,2004
11074,2042002105.0,5,14,1,female,yes,yes,rural,sindh,2042,sindh,2004
11075,2042002105.0,6,11,1,male,yes,yes,rural,sindh,2042,sindh,2004
11076,2042002105.0,7,9,1,male,yes,yes,rural,sindh,2042,sindh,2004
11077,2042002106.0,6,15,1,female,yes,yes,rural,sindh,2042,sindh,2004
11078,2042002106.0,7,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
11079,2042002107.0,3,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11080,2042002107.0,4,6,1,male,no,,rural,sindh,2042,sindh,2004
11081,2042002108.0,4,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11082,2042002108.0,5,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
11083,2042002108.0,6,6,1,male,no,,rural,sindh,2042,sindh,2004
11084,2042002109.0,5,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
11085,2042002111.0,3,8,1,female,no,,rural,sindh,2042,sindh,2004
11086,2042002111.0,7,13,1,male,no,,rural,sindh,2042,sindh,2004
11087,2042002111.0,8,11,1,female,no,,rural,sindh,2042,sindh,2004
11088,2042002111.0,9,9,1,male,no,,rural,sindh,2042,sindh,2004
11089,2042002111.0,10,7,1,female,no,,rural,sindh,2042,sindh,2004
11090,2042002111.0,11,6,1,male,no,,rural,sindh,2042,sindh,2004
11091,2042002112.0,5,14,1,male,yes,no,rural,sindh,2042,sindh,2004
11092,2042002112.0,6,9,1,male,yes,no,rural,sindh,2042,sindh,2004
11093,2042002112.0,7,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11094,2042002112.0,8,6,1,female,no,,rural,sindh,2042,sindh,2004
11095,2042002114.0,5,13,1,male,no,,rural,sindh,2042,sindh,2004
11096,2042002114.0,6,10,1,male,no,,rural,sindh,2042,sindh,2004
11097,2042002115.0,4,15,1,male,no,,rural,sindh,2042,sindh,2004
11098,2042002116.0,4,14,1,male,yes,no,rural,sindh,2042,sindh,2004
11099,2042002116.0,5,11,1,female,no,,rural,sindh,2042,sindh,2004
11100,2042002116.0,6,9,1,male,no,,rural,sindh,2042,sindh,2004
11101,2042002116.0,7,6,1,male,no,,rural,sindh,2042,sindh,2004
11102,2042002301.0,4,15,1,male,yes,yes,rural,sindh,2042,sindh,2004
11103,2042002301.0,5,13,1,male,yes,no,rural,sindh,2042,sindh,2004
11104,2042002301.0,6,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11105,2042002301.0,7,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11106,2042002301.0,8,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11107,2042002302.0,6,15,1,female,yes,no,rural,sindh,2042,sindh,2004
11108,2042002302.0,7,12,1,female,no,,rural,sindh,2042,sindh,2004
11109,2042002302.0,8,10,1,female,no,,rural,sindh,2042,sindh,2004
11110,2042002302.0,9,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
11111,2042002305.0,7,15,1,female,no,,rural,sindh,2042,sindh,2004
11112,2042002305.0,8,13,1,female,no,,rural,sindh,2042,sindh,2004
11113,2042002305.0,10,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11114,2042002305.0,11,7,1,female,yes,yes,rural,sindh,2042,sindh,2004
11115,2042002306.0,5,13,1,female,yes,yes,rural,sindh,2042,sindh,2004
11116,2042002306.0,6,11,1,female,yes,yes,rural,sindh,2042,sindh,2004
11117,2042002308.0,8,15,1,male,yes,yes,rural,sindh,2042,sindh,2004
11118,2042002308.0,9,9,1,male,yes,yes,rural,sindh,2042,sindh,2004
11119,2042002308.0,10,5,1,female,no,,rural,sindh,2042,sindh,2004
11120,2042002312.0,3,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
11121,2042002312.0,4,10,1,female,yes,yes,rural,sindh,2042,sindh,2004
11122,2042002312.0,5,8,1,male,no,,rural,sindh,2042,sindh,2004
11123,2042002312.0,9,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11124,2042002312.0,10,6,1,female,no,,rural,sindh,2042,sindh,2004
11125,2042002312.0,11,5,1,male,no,,rural,sindh,2042,sindh,2004
11126,2042002312.0,15,15,1,female,yes,yes,rural,sindh,2042,sindh,2004
11127,2042002312.0,16,14,1,male,no,,rural,sindh,2042,sindh,2004
11128,2042002313.0,6,14,1,male,yes,yes,rural,sindh,2042,sindh,2004
11129,2042002314.0,3,5,1,male,no,,rural,sindh,2042,sindh,2004
11130,2042002314.0,6,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11131,2042002901.0,5,10,1,female,yes,no,rural,sindh,2042,sindh,2004
11132,2042002901.0,6,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
11133,2042002902.0,4,13,1,male,yes,yes,rural,sindh,2042,sindh,2004
11134,2042002902.0,5,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11135,2042002902.0,6,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11136,2042002903.0,4,10,1,female,yes,yes,rural,sindh,2042,sindh,2004
11137,2042002903.0,5,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11138,2042002904.0,6,14,1,male,yes,yes,rural,sindh,2042,sindh,2004
11139,2042002904.0,7,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
11140,2042002905.0,3,7,1,female,no,,rural,sindh,2042,sindh,2004
11141,2042002905.0,4,6,1,male,no,,rural,sindh,2042,sindh,2004
11142,2042002905.0,5,5,1,male,no,,rural,sindh,2042,sindh,2004
11143,2042002906.0,7,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
11144,2042002907.0,9,6,1,female,no,,rural,sindh,2042,sindh,2004
11145,2042002908.0,7,14,1,female,yes,no,rural,sindh,2042,sindh,2004
11146,2042002908.0,10,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11147,2042002908.0,15,12,1,male,yes,yes,rural,sindh,2042,sindh,2004
11148,2042002908.0,16,8,1,male,no,,rural,sindh,2042,sindh,2004
11149,2042002908.0,17,5,1,male,yes,yes,rural,sindh,2042,sindh,2004
11150,2042002910.0,3,7,1,male,no,,rural,sindh,2042,sindh,2004
11151,2042002911.0,3,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11152,2042002911.0,4,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
11153,2042002911.0,10,12,1,male,yes,no,rural,sindh,2042,sindh,2004
11154,2042002912.0,5,5,1,male,no,,rural,sindh,2042,sindh,2004
11155,2042002912.0,12,7,1,male,no,,rural,sindh,2042,sindh,2004
11156,2042002913.0,3,11,1,male,no,,rural,sindh,2042,sindh,2004
11157,2042002913.0,5,15,1,female,yes,no,rural,sindh,2042,sindh,2004
11158,2042002913.0,6,13,1,female,yes,no,rural,sindh,2042,sindh,2004
11159,2042002913.0,7,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11160,2042002913.0,8,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11161,2042002913.0,9,5,1,female,no,,rural,sindh,2042,sindh,2004
11162,2042002914.0,5,14,1,female,yes,no,rural,sindh,2042,sindh,2004
11163,2042002914.0,6,12,1,female,yes,no,rural,sindh,2042,sindh,2004
11164,2042002914.0,7,10,1,female,yes,yes,rural,sindh,2042,sindh,2004
11165,2042002914.0,8,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11166,2042002914.0,9,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11167,2042002915.0,3,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11168,2042002915.0,4,6,1,female,no,,rural,sindh,2042,sindh,2004
11169,2042002916.0,3,9,1,male,no,,rural,sindh,2042,sindh,2004
11170,2042002916.0,4,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
11171,2042003501.0,3,14,1,female,yes,no,rural,sindh,2042,sindh,2004
11172,2042003501.0,4,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11173,2042003501.0,5,9,1,male,yes,yes,rural,sindh,2042,sindh,2004
11174,2042003501.0,6,8,1,female,yes,yes,rural,sindh,2042,sindh,2004
11175,2042003502.0,3,15,1,female,no,,rural,sindh,2042,sindh,2004
11176,2042003502.0,4,13,1,female,yes,no,rural,sindh,2042,sindh,2004
11177,2042003502.0,5,10,1,female,yes,yes,rural,sindh,2042,sindh,2004
11178,2042003502.0,6,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
11179,2042003503.0,3,10,1,male,yes,yes,rural,sindh,2042,sindh,2004
11180,2042003503.0,4,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11181,2042003503.0,5,6,1,male,yes,yes,rural,sindh,2042,sindh,2004
11182,2042003503.0,6,5,1,female,yes,yes,rural,sindh,2042,sindh,2004
11183,2042003504.0,8,10,1,female,yes,yes,rural,sindh,2042,sindh,2004
11184,2042003504.0,9,8,1,male,yes,yes,rural,sindh,2042,sindh,2004
11185,2042003505.0,5,13,1,female,no,,rural,sindh,2042,sindh,2004
11186,2042003506.0,4,12,1,female,no,,rural,sindh,2042,sindh,2004
11187,2042003507.0,6,5,1,male,yes,yes,rural,sindh,2042,sindh,2004
11188,2042003507.0,7,10,1,female,yes,yes,rural,sindh,2042,sindh,2004
11189,2042003509.0,3,6,1,female,yes,yes,rural,sindh,2042,sindh,2004
11190,2042003510.0,6,15,1,male,yes,yes,rural,sindh,2042,sindh,2004
11191,2042003510.0,7,12,1,male,yes,no,rural,sindh,2042,sindh,2004
11192,2042003510.0,8,7,1,male,yes,yes,rural,sindh,2042,sindh,2004
11193,2042003511.0,7,14,1,male,yes,no,rural,sindh,2042,sindh,2004
